Frame ID,Computer Time,ros time,Chunk Frame ID,Chunk Time,Latitude,Longitude
3276,2025-08-11-10-05-39-026,1754924739,3276,2.51918E+12,44.86791536,-93.63202682
3277,2025-08-11-10-05-39-532,1754924740,3277,2.51968E+12,44.86791542,-93.63202386
3278,2025-08-11-10-05-40-040,1754924740,3278,2.52019E+12,44.8679155,-93.63202121
3279,2025-08-11-10-05-40-547,1754924741,3279,2.5207E+12,44.86791558,-93.6320191
3280,2025-08-11-10-05-41-054,1754924741,3280,2.5212E+12,44.86791559,-93.63201724
3281,2025-08-11-10-05-41-560,1754924742,3281,2.52171E+12,44.86791562,-93.63201521
3282,2025-08-11-10-05-42-067,1754924742,3282,2.52221E+12,44.86791564,-93.63201259
3283,2025-08-11-10-05-42-572,1754924743,3283,2.52272E+12,44.8679155,-93.6320095
3284,2025-08-11-10-05-43-079,1754924743,3284,2.52323E+12,44.86791557,-93.63200542
3285,2025-08-11-10-05-43-586,1754924744,3285,2.52373E+12,44.86791543,-93.63200051
3286,2025-08-11-10-05-44-093,1754924744,3286,2.52424E+12,44.8679155,-93.63199593
3287,2025-08-11-10-05-44-600,1754924745,3287,2.52475E+12,44.86791557,-93.63199121
3288,2025-08-11-10-05-45-107,1754924745,3288,2.52525E+12,44.86791559,-93.63198684
3289,2025-08-11-10-05-45-618,1754924746,3289,2.52576E+12,44.86791571,-93.6319826
3290,2025-08-11-10-05-46-124,1754924746,3290,2.52627E+12,44.86791554,-93.63197826
3291,2025-08-11-10-05-46-630,1754924747,3291,2.52677E+12,44.86791556,-93.63197385
3292,2025-08-11-10-05-47-132,1754924747,3292,2.52728E+12,44.86791548,-93.63196914
3293,2025-08-11-10-05-47-641,1754924748,3293,2.52779E+12,44.86791551,-93.63196343
3294,2025-08-11-10-05-48-146,1754924748,3294,2.52829E+12,44.86791569,-93.63195742
3295,2025-08-11-10-05-48-653,1754924749,3295,2.5288E+12,44.8679156,-93.63195216
3296,2025-08-11-10-05-49-160,1754924749,3296,2.52931E+12,44.86791552,-93.6319474
3297,2025-08-11-10-05-49-665,1754924750,3297,2.52981E+12,44.86791544,-93.63194304
3298,2025-08-11-10-05-50-173,1754924750,3298,2.53032E+12,44.86791542,-93.631939
3299,2025-08-11-10-05-50-680,1754924751,3299,2.53083E+12,44.86791563,-93.63193405
3300,2025-08-11-10-05-51-185,1754924751,3300,2.53133E+12,44.86791568,-93.63192988
3301,2025-08-11-10-05-51-693,1754924752,3301,2.53184E+12,44.86791552,-93.63192558
3302,2025-08-11-10-05-52-203,1754924752,3302,2.53235E+12,44.86791551,-93.63192192
3303,2025-08-11-10-05-52-706,1754924753,3303,2.53285E+12,44.86791551,-93.63191875
3304,2025-08-11-10-05-53-212,1754924753,3304,2.53336E+12,44.86791562,-93.63191576
3305,2025-08-11-10-05-53-719,1754924754,3305,2.53387E+12,44.86791553,-93.63191261
3306,2025-08-11-10-05-54-232,1754924754,3306,2.53437E+12,44.8679156,-93.63191
3307,2025-08-11-10-05-54-732,1754924755,3307,2.53488E+12,44.86791566,-93.63190741
3308,2025-08-11-10-05-55-243,1754924755,3308,2.53539E+12,44.86791569,-93.63190496
3309,2025-08-11-10-05-55-745,1754924756,3309,2.53589E+12,44.86791583,-93.6319019
3310,2025-08-11-10-05-56-252,1754924756,3310,2.5364E+12,44.86791557,-93.63189801
3311,2025-08-11-10-05-56-760,1754924757,3311,2.53691E+12,44.86791559,-93.63189362
3312,2025-08-11-10-05-57-266,1754924757,3312,2.53741E+12,44.8679156,-93.63188878
3313,2025-08-11-10-05-57-772,1754924758,3313,2.53792E+12,44.8679155,-93.63188226
3314,2025-08-11-10-05-58-279,1754924758,3314,2.53843E+12,44.86791567,-93.63187619
3315,2025-08-11-10-05-58-786,1754924759,3315,2.53893E+12,44.86791554,-93.63187043
3316,2025-08-11-10-05-59-292,1754924759,3316,2.53944E+12,44.86791559,-93.6318654
3317,2025-08-11-10-05-59-800,1754924760,3317,2.53995E+12,44.86791546,-93.63186091
3318,2025-08-11-10-06-00-304,1754924760,3318,2.54045E+12,44.86791551,-93.63185651
3319,2025-08-11-10-06-00-813,1754924761,3319,2.54096E+12,44.86791551,-93.63185198
3320,2025-08-11-10-06-01-317,1754924761,3320,2.54147E+12,44.86791567,-93.63184744
3321,2025-08-11-10-06-01-824,1754924762,3321,2.54197E+12,44.86791539,-93.63184346
3322,2025-08-11-10-06-02-333,1754924762,3322,2.54248E+12,44.86791552,-93.63183995
3323,2025-08-11-10-06-02-837,1754924763,3323,2.54299E+12,44.8679156,-93.63183685
3324,2025-08-11-10-06-03-346,1754924763,3324,2.54349E+12,44.86791555,-93.63183397
3325,2025-08-11-10-06-03-853,1754924764,3325,2.544E+12,44.86791548,-93.63183148
3326,2025-08-11-10-06-04-357,1754924764,3326,2.54451E+12,44.86791553,-93.63182921
3327,2025-08-11-10-06-04-864,1754924765,3327,2.54501E+12,44.86791561,-93.63182659
3328,2025-08-11-10-06-05-373,1754924765,3328,2.54552E+12,44.86791548,-93.63182277
3329,2025-08-11-10-06-05-877,1754924766,3329,2.54603E+12,44.8679153,-93.63181705
3330,2025-08-11-10-06-06-384,1754924766,3330,2.54653E+12,44.86791548,-93.63181237
3331,2025-08-11-10-06-06-891,1754924767,3331,2.54704E+12,44.86791535,-93.63180755
3332,2025-08-11-10-06-07-398,1754924767,3332,2.54755E+12,44.86791543,-93.63180244
3333,2025-08-11-10-06-07-906,1754924768,3333,2.54805E+12,44.86791547,-93.63179716
3334,2025-08-11-10-06-08-411,1754924768,3334,2.54856E+12,44.86791549,-93.63179163
3335,2025-08-11-10-06-08-919,1754924769,3335,2.54907E+12,44.86791531,-93.63178634
3336,2025-08-11-10-06-09-424,1754924769,3336,2.54957E+12,44.86791531,-93.63178174
3337,2025-08-11-10-06-09-933,1754924770,3337,2.55008E+12,44.86791529,-93.63177733
3338,2025-08-11-10-06-10-439,1754924770,3338,2.55059E+12,44.86791545,-93.63177334
3339,2025-08-11-10-06-10-944,1754924771,3339,2.55109E+12,44.86791538,-93.63176949
3340,2025-08-11-10-06-11-452,1754924771,3340,2.5516E+12,44.86791554,-93.63176606
3341,2025-08-11-10-06-11-959,1754924772,3341,2.55211E+12,44.86791555,-93.63176241
3342,2025-08-11-10-06-12-464,1754924772,3342,2.55261E+12,44.86791531,-93.63175969
3343,2025-08-11-10-06-12-972,1754924773,3343,2.55312E+12,44.8679153,-93.63175785
3344,2025-08-11-10-06-13-477,1754924773,3344,2.55363E+12,44.86791532,-93.63175565
3345,2025-08-11-10-06-13-984,1754924774,3345,2.55413E+12,44.86791519,-93.63175331
3346,2025-08-11-10-06-14-491,1754924774,3346,2.55464E+12,44.86791512,-93.63175009
3347,2025-08-11-10-06-14-998,1754924775,3347,2.55515E+12,44.86791525,-93.63174569
3348,2025-08-11-10-06-15-505,1754924776,3348,2.55565E+12,44.86791532,-93.63174096
3349,2025-08-11-10-06-16-011,1754924776,3349,2.55616E+12,44.86791499,-93.63173644
3350,2025-08-11-10-06-16-517,1754924777,3350,2.55667E+12,44.86791506,-93.63173244
3351,2025-08-11-10-06-17-024,1754924777,3351,2.55717E+12,44.86791505,-93.6317289
3352,2025-08-11-10-06-17-531,1754924778,3352,2.55768E+12,44.86791489,-93.63172573
3353,2025-08-11-10-06-18-038,1754924778,3353,2.55819E+12,44.86791485,-93.63172211
3354,2025-08-11-10-06-18-543,1754924779,3354,2.55869E+12,44.86791487,-93.63171745
3355,2025-08-11-10-06-19-051,1754924779,3355,2.5592E+12,44.86791498,-93.63171258
3356,2025-08-11-10-06-19-556,1754924780,3356,2.55971E+12,44.86791469,-93.63170812
3357,2025-08-11-10-06-20-065,1754924780,3357,2.56021E+12,44.86791467,-93.63170429
3358,2025-08-11-10-06-20-572,1754924781,3358,2.56072E+12,44.86791463,-93.63170067
3359,2025-08-11-10-06-21-079,1754924781,3359,2.56123E+12,44.86791466,-93.63169736
3360,2025-08-11-10-06-21-584,1754924782,3360,2.56173E+12,44.86791451,-93.63169422
3361,2025-08-11-10-06-22-089,1754924782,3361,2.56224E+12,44.86791444,-93.63169168
3362,2025-08-11-10-06-22-599,1754924783,3362,2.56275E+12,44.86791445,-93.63168892
3363,2025-08-11-10-06-23-103,1754924783,3363,2.56325E+12,44.86791453,-93.6316856
3364,2025-08-11-10-06-23-611,1754924784,3364,2.56376E+12,44.86791452,-93.63168123
3365,2025-08-11-10-06-24-117,1754924784,3365,2.56427E+12,44.86791435,-93.63167607
3366,2025-08-11-10-06-24-622,1754924785,3366,2.56477E+12,44.86791437,-93.63167075
3367,2025-08-11-10-06-25-131,1754924785,3367,2.56528E+12,44.86791441,-93.6316655
3368,2025-08-11-10-06-25-636,1754924786,3368,2.56579E+12,44.86791443,-93.63166068
3369,2025-08-11-10-06-26-141,1754924786,3369,2.56629E+12,44.86791431,-93.63165655
3370,2025-08-11-10-06-26-650,1754924787,3370,2.5668E+12,44.86791438,-93.63165252
3371,2025-08-11-10-06-27-157,1754924787,3371,2.56731E+12,44.8679143,-93.63164822
3372,2025-08-11-10-06-27-664,1754924788,3372,2.56781E+12,44.86791436,-93.63164393
3373,2025-08-11-10-06-28-170,1754924788,3373,2.56832E+12,44.86791449,-93.63164009
3374,2025-08-11-10-06-28-676,1754924789,3374,2.56883E+12,44.86791453,-93.63163641
3375,2025-08-11-10-06-29-183,1754924789,3375,2.56933E+12,44.86791445,-93.63163179
3376,2025-08-11-10-06-29-690,1754924790,3376,2.56984E+12,44.86791433,-93.6316278
3377,2025-08-11-10-06-30-197,1754924790,3377,2.57035E+12,44.86791449,-93.63162357
3378,2025-08-11-10-06-30-703,1754924791,3378,2.57085E+12,44.86791437,-93.6316193
3379,2025-08-11-10-06-31-212,1754924791,3379,2.57136E+12,44.86791443,-93.63161515
3380,2025-08-11-10-06-31-716,1754924792,3380,2.57187E+12,44.86791452,-93.63161141
3381,2025-08-11-10-06-32-223,1754924792,3381,2.57237E+12,44.86791464,-93.63160766
3382,2025-08-11-10-06-32-730,1754924793,3382,2.57288E+12,44.86791445,-93.63160387
3383,2025-08-11-10-06-33-241,1754924793,3383,2.57339E+12,44.86791441,-93.63159986
3384,2025-08-11-10-06-33-742,1754924794,3384,2.57389E+12,44.86791445,-93.6315956
3385,2025-08-11-10-06-34-249,1754924794,3385,2.5744E+12,44.86791449,-93.63159132
3386,2025-08-11-10-06-34-757,1754924795,3386,2.5749E+12,44.86791457,-93.63158707
3387,2025-08-11-10-06-35-262,1754924795,3387,2.57541E+12,44.86791457,-93.6315828
3388,2025-08-11-10-06-35-769,1754924796,3388,2.57592E+12,44.86791471,-93.631578
3389,2025-08-11-10-06-36-276,1754924796,3389,2.57642E+12,44.86791466,-93.63157205
3390,2025-08-11-10-06-36-782,1754924797,3390,2.57693E+12,44.86791473,-93.63156705
3391,2025-08-11-10-06-37-290,1754924797,3391,2.57744E+12,44.86791488,-93.63156179
3392,2025-08-11-10-06-37-796,1754924798,3392,2.57794E+12,44.86791483,-93.63155685
3393,2025-08-11-10-06-38-303,1754924798,3393,2.57845E+12,44.86791486,-93.63155173
3394,2025-08-11-10-06-38-808,1754924799,3394,2.57896E+12,44.86791491,-93.63154619
3395,2025-08-11-10-06-39-316,1754924799,3395,2.57946E+12,44.86791465,-93.63154091
3396,2025-08-11-10-06-39-822,1754924800,3396,2.57997E+12,44.8679148,-93.6315361
3397,2025-08-11-10-06-40-329,1754924800,3397,2.58048E+12,44.86791467,-93.63153131
3398,2025-08-11-10-06-40-837,1754924801,3398,2.58098E+12,44.8679147,-93.63152707
3399,2025-08-11-10-06-41-342,1754924801,3399,2.58149E+12,44.86791475,-93.63152271
3400,2025-08-11-10-06-41-850,1754924802,3400,2.582E+12,44.86791486,-93.63151868
3401,2025-08-11-10-06-42-356,1754924802,3401,2.5825E+12,44.86791463,-93.6315145
3402,2025-08-11-10-06-42-862,1754924803,3402,2.58301E+12,44.86791452,-93.63151045
3403,2025-08-11-10-06-43-371,1754924803,3403,2.58352E+12,44.86791458,-93.63150646
3404,2025-08-11-10-06-43-875,1754924804,3404,2.58402E+12,44.86791453,-93.6315025
3405,2025-08-11-10-06-44-382,1754924804,3405,2.58453E+12,44.86791443,-93.63149745
3406,2025-08-11-10-06-44-888,1754924805,3406,2.58504E+12,44.86791459,-93.63149286
3407,2025-08-11-10-06-45-396,1754924805,3407,2.58554E+12,44.86791465,-93.63148805
3408,2025-08-11-10-06-45-899,1754924806,3408,2.58605E+12,44.86791443,-93.63148346
3409,2025-08-11-10-06-46-408,1754924806,3409,2.58656E+12,44.86791431,-93.6314791
3410,2025-08-11-10-06-46-915,1754924807,3410,2.58706E+12,44.86791434,-93.63147516
3411,2025-08-11-10-06-47-420,1754924807,3411,2.58757E+12,44.86791426,-93.63147119
3412,2025-08-11-10-06-47-928,1754924808,3412,2.58808E+12,44.86791415,-93.63146731
3413,2025-08-11-10-06-48-435,1754924808,3413,2.58858E+12,44.86791427,-93.63146303
3414,2025-08-11-10-06-48-941,1754924809,3414,2.58909E+12,44.86791436,-93.63145886
3415,2025-08-11-10-06-49-449,1754924809,3415,2.5896E+12,44.86791439,-93.63145486
3416,2025-08-11-10-06-49-954,1754924810,3416,2.5901E+12,44.86791432,-93.6314509
3417,2025-08-11-10-06-50-460,1754924810,3417,2.59061E+12,44.86791434,-93.63144713
3418,2025-08-11-10-06-50-968,1754924811,3418,2.59112E+12,44.86791432,-93.63144294
3419,2025-08-11-10-06-51-474,1754924811,3419,2.59162E+12,44.8679143,-93.6314387
3420,2025-08-11-10-06-51-980,1754924812,3420,2.59213E+12,44.86791453,-93.63143321
3421,2025-08-11-10-06-52-487,1754924812,3421,2.59264E+12,44.86791456,-93.63142837
3422,2025-08-11-10-06-52-994,1754924813,3422,2.59314E+12,44.86791448,-93.63142377
3423,2025-08-11-10-06-53-501,1754924814,3423,2.59365E+12,44.86791451,-93.63141932
3424,2025-08-11-10-06-54-008,1754924814,3424,2.59416E+12,44.86791453,-93.63141479
3425,2025-08-11-10-06-54-513,1754924815,3425,2.59466E+12,44.86791452,-93.63141042
3426,2025-08-11-10-06-55-021,1754924815,3426,2.59517E+12,44.86791461,-93.63140639
3427,2025-08-11-10-06-55-527,1754924816,3427,2.59568E+12,44.86791467,-93.63140247
3428,2025-08-11-10-06-56-034,1754924816,3428,2.59618E+12,44.86791483,-93.63139876
3429,2025-08-11-10-06-56-541,1754924817,3429,2.59669E+12,44.86791482,-93.63139494
3430,2025-08-11-10-06-57-048,1754924817,3430,2.5972E+12,44.8679149,-93.63139091
3431,2025-08-11-10-06-57-554,1754924818,3431,2.5977E+12,44.86791483,-93.63138719
3432,2025-08-11-10-06-58-061,1754924818,3432,2.59821E+12,44.86791485,-93.63138344
3433,2025-08-11-10-06-58-567,1754924819,3433,2.59872E+12,44.86791489,-93.63138001
3434,2025-08-11-10-06-59-074,1754924819,3434,2.59922E+12,44.86791491,-93.6313767
3435,2025-08-11-10-06-59-579,1754924820,3435,2.59973E+12,44.86791505,-93.63137259
3436,2025-08-11-10-07-00-088,1754924820,3436,2.60024E+12,44.86791523,-93.63136897
3437,2025-08-11-10-07-00-596,1754924821,3437,2.60074E+12,44.86791519,-93.63136506
3438,2025-08-11-10-07-01-100,1754924821,3438,2.60125E+12,44.86791517,-93.63136102
3439,2025-08-11-10-07-01-606,1754924822,3439,2.60176E+12,44.86791515,-93.63135707
3440,2025-08-11-10-07-02-114,1754924822,3440,2.60226E+12,44.86791524,-93.63135318
3441,2025-08-11-10-07-02-620,1754924823,3441,2.60277E+12,44.86791529,-93.63134949
3442,2025-08-11-10-07-03-126,1754924823,3442,2.60328E+12,44.8679154,-93.63134586
3443,2025-08-11-10-07-03-634,1754924824,3443,2.60378E+12,44.86791536,-93.63134189
3444,2025-08-11-10-07-04-140,1754924824,3444,2.60429E+12,44.86791551,-93.63133811
3445,2025-08-11-10-07-04-648,1754924825,3445,2.6048E+12,44.86791548,-93.63133465
3446,2025-08-11-10-07-05-152,1754924825,3446,2.6053E+12,44.86791563,-93.63133088
3447,2025-08-11-10-07-05-660,1754924826,3447,2.60581E+12,44.86791564,-93.63132684
3448,2025-08-11-10-07-06-169,1754924826,3448,2.60632E+12,44.86791566,-93.6313228
3449,2025-08-11-10-07-06-678,1754924827,3449,2.60682E+12,44.86791577,-93.63131881
3450,2025-08-11-10-07-07-183,1754924827,3450,2.60733E+12,44.86791558,-93.63131493
3451,2025-08-11-10-07-07-685,1754924828,3451,2.60784E+12,44.86791577,-93.6313104
3452,2025-08-11-10-07-08-194,1754924828,3452,2.60834E+12,44.86791575,-93.63130716
3453,2025-08-11-10-07-08-699,1754924829,3453,2.60885E+12,44.86791584,-93.63130333
3454,2025-08-11-10-07-09-206,1754924829,3454,2.60936E+12,44.86791582,-93.63129919
3455,2025-08-11-10-07-09-717,1754924830,3455,2.60986E+12,44.86791563,-93.63129536
3456,2025-08-11-10-07-10-220,1754924830,3456,2.61037E+12,44.8679157,-93.63129124
3457,2025-08-11-10-07-10-731,1754924831,3457,2.61087E+12,44.86791554,-93.63128757
3458,2025-08-11-10-07-11-232,1754924831,3458,2.61138E+12,44.86791553,-93.63128387
3459,2025-08-11-10-07-11-738,1754924832,3459,2.61189E+12,44.8679155,-93.63128002
3460,2025-08-11-10-07-12-244,1754924832,3460,2.61239E+12,44.86791551,-93.63127604
3461,2025-08-11-10-07-12-752,1754924833,3461,2.6129E+12,44.86791547,-93.63127219
3462,2025-08-11-10-07-13-259,1754924833,3462,2.61341E+12,44.86791543,-93.63126833
3463,2025-08-11-10-07-13-764,1754924834,3463,2.61391E+12,44.86791536,-93.63126454
3464,2025-08-11-10-07-14-273,1754924834,3464,2.61442E+12,44.86791519,-93.63126039
3465,2025-08-11-10-07-14-777,1754924835,3465,2.61493E+12,44.86791516,-93.63125584
3466,2025-08-11-10-07-15-285,1754924835,3466,2.61543E+12,44.86791514,-93.6312518
3467,2025-08-11-10-07-15-792,1754924836,3467,2.61594E+12,44.86791519,-93.63124761
3468,2025-08-11-10-07-16-299,1754924836,3468,2.61645E+12,44.86791506,-93.63124342
3469,2025-08-11-10-07-16-806,1754924837,3469,2.61695E+12,44.86791491,-93.63123877
3470,2025-08-11-10-07-17-311,1754924837,3470,2.61746E+12,44.86791504,-93.63123407
3471,2025-08-11-10-07-17-819,1754924838,3471,2.61797E+12,44.8679148,-93.63122885
3472,2025-08-11-10-07-18-324,1754924838,3472,2.61847E+12,44.86791477,-93.63122356
3473,2025-08-11-10-07-18-831,1754924839,3473,2.61898E+12,44.86791496,-93.63121854
3474,2025-08-11-10-07-19-338,1754924839,3474,2.61949E+12,44.86791483,-93.63121373
3475,2025-08-11-10-07-19-845,1754924840,3475,2.61999E+12,44.86791485,-93.63120891
3476,2025-08-11-10-07-20-352,1754924840,3476,2.6205E+12,44.86791489,-93.6312048
3477,2025-08-11-10-07-20-857,1754924841,3477,2.62101E+12,44.86791489,-93.6312006
3478,2025-08-11-10-07-21-365,1754924841,3478,2.62151E+12,44.8679148,-93.6311967
3479,2025-08-11-10-07-21-871,1754924842,3479,2.62202E+12,44.86791483,-93.63119324
3480,2025-08-11-10-07-22-378,1754924842,3480,2.62253E+12,44.86791474,-93.63118906
3481,2025-08-11-10-07-22-886,1754924843,3481,2.62303E+12,44.86791468,-93.63118531
3482,2025-08-11-10-07-23-391,1754924843,3482,2.62354E+12,44.86791479,-93.63118107
3483,2025-08-11-10-07-23-897,1754924844,3483,2.62405E+12,44.8679149,-93.63117714
3484,2025-08-11-10-07-24-404,1754924844,3484,2.62455E+12,44.86791487,-93.63117285
3485,2025-08-11-10-07-24-911,1754924845,3485,2.62506E+12,44.86791472,-93.63116854
3486,2025-08-11-10-07-25-417,1754924845,3486,2.62557E+12,44.86791471,-93.6311641
3487,2025-08-11-10-07-25-924,1754924846,3487,2.62607E+12,44.86791488,-93.63115933
3488,2025-08-11-10-07-26-431,1754924846,3488,2.62658E+12,44.86791482,-93.63115441
3489,2025-08-11-10-07-26-936,1754924847,3489,2.62709E+12,44.86791481,-93.63114931
3490,2025-08-11-10-07-27-445,1754924847,3490,2.62759E+12,44.86791481,-93.63114442
3491,2025-08-11-10-07-27-949,1754924848,3491,2.6281E+12,44.86791475,-93.63113959
3492,2025-08-11-10-07-28-456,1754924848,3492,2.62861E+12,44.86791475,-93.63113489
3493,2025-08-11-10-07-28-965,1754924849,3493,2.62911E+12,44.86791483,-93.63113
3494,2025-08-11-10-07-29-471,1754924849,3494,2.62962E+12,44.86791478,-93.63112558
3495,2025-08-11-10-07-29-977,1754924850,3495,2.63013E+12,44.86791485,-93.63112178
3496,2025-08-11-10-07-30-482,1754924850,3496,2.63063E+12,44.86791475,-93.63111744
3497,2025-08-11-10-07-30-989,1754924851,3497,2.63114E+12,44.86791479,-93.63111341
3498,2025-08-11-10-07-31-496,1754924851,3498,2.63165E+12,44.86791483,-93.63110878
3499,2025-08-11-10-07-32-003,1754924852,3499,2.63215E+12,44.86791456,-93.63110368
3500,2025-08-11-10-07-32-509,1754924853,3500,2.63266E+12,44.86791456,-93.6310989
3501,2025-08-11-10-07-33-015,1754924853,3501,2.63317E+12,44.86791436,-93.63109479
3502,2025-08-11-10-07-33-523,1754924854,3502,2.63367E+12,44.8679142,-93.63109039
3503,2025-08-11-10-07-34-033,1754924854,3503,2.63418E+12,44.86791425,-93.63108573
3504,2025-08-11-10-07-34-536,1754924855,3504,2.63469E+12,44.86791418,-93.6310807
3505,2025-08-11-10-07-35-042,1754924855,3505,2.63519E+12,44.86791395,-93.63107491
3506,2025-08-11-10-07-35-549,1754924856,3506,2.6357E+12,44.86791393,-93.63106965
3507,2025-08-11-10-07-36-056,1754924856,3507,2.63621E+12,44.86791384,-93.631065
3508,2025-08-11-10-07-36-563,1754924857,3508,2.63671E+12,44.86791378,-93.63105987
3509,2025-08-11-10-07-37-070,1754924857,3509,2.63722E+12,44.86791384,-93.63105397
3510,2025-08-11-10-07-37-575,1754924858,3510,2.63772E+12,44.86791368,-93.63104679
3511,2025-08-11-10-07-38-082,1754924858,3511,2.63823E+12,44.86791358,-93.63104086
3512,2025-08-11-10-07-38-590,1754924859,3512,2.63874E+12,44.86791372,-93.63103591
3513,2025-08-11-10-07-39-095,1754924859,3513,2.63924E+12,44.8679136,-93.63103097
3514,2025-08-11-10-07-39-602,1754924860,3514,2.63975E+12,44.86791383,-93.63102513
3515,2025-08-11-10-07-40-109,1754924860,3515,2.64026E+12,44.86791391,-93.63101882
3516,2025-08-11-10-07-40-616,1754924861,3516,2.64076E+12,44.86791384,-93.6310128
3517,2025-08-11-10-07-41-123,1754924861,3517,2.64127E+12,44.86791417,-93.63100765
3518,2025-08-11-10-07-41-629,1754924862,3518,2.64178E+12,44.86791407,-93.63100319
3519,2025-08-11-10-07-42-134,1754924862,3519,2.64228E+12,44.86791409,-93.63099823
3520,2025-08-11-10-07-42-641,1754924863,3520,2.64279E+12,44.86791406,-93.63099319
3521,2025-08-11-10-07-43-147,1754924863,3521,2.6433E+12,44.86791401,-93.63098819
3522,2025-08-11-10-07-43-656,1754924864,3522,2.6438E+12,44.86791409,-93.63098325
3523,2025-08-11-10-07-44-161,1754924864,3523,2.64431E+12,44.86791419,-93.630978
3524,2025-08-11-10-07-44-669,1754924865,3524,2.64482E+12,44.86791404,-93.63097296
3525,2025-08-11-10-07-45-176,1754924865,3525,2.64532E+12,44.86791404,-93.63096759
3526,2025-08-11-10-07-45-680,1754924866,3526,2.64583E+12,44.86791417,-93.63096334
3527,2025-08-11-10-07-46-189,1754924866,3527,2.64634E+12,44.86791408,-93.63095905
3528,2025-08-11-10-07-46-694,1754924867,3528,2.64684E+12,44.86791411,-93.63095387
3529,2025-08-11-10-07-47-201,1754924867,3529,2.64735E+12,44.8679137,-93.63094759
3530,2025-08-11-10-07-47-707,1754924868,3530,2.64786E+12,44.86791365,-93.63094036
3531,2025-08-11-10-07-48-214,1754924868,3531,2.64836E+12,44.86791306,-93.63093301
3532,2025-08-11-10-07-48-722,1754924869,3532,2.64887E+12,44.86791232,-93.63092636
3533,2025-08-11-10-07-49-230,1754924869,3533,2.64938E+12,44.86791127,-93.63092003
3534,2025-08-11-10-07-49-734,1754924870,3534,2.64988E+12,44.86790981,-93.63091363
3535,2025-08-11-10-07-50-242,1754924870,3535,2.65039E+12,44.86790797,-93.63090648
3536,2025-08-11-10-07-50-748,1754924871,3536,2.6509E+12,44.86790619,-93.63089918
3537,2025-08-11-10-07-51-254,1754924871,3537,2.6514E+12,44.86790477,-93.63089179
3538,2025-08-11-10-07-51-760,1754924872,3538,2.65191E+12,44.86790407,-93.63088415
3539,2025-08-11-10-07-52-268,1754924872,3539,2.65242E+12,44.86790467,-93.63087661
3540,2025-08-11-10-07-52-771,1754924873,3540,2.65292E+12,44.86790586,-93.63086927
3541,2025-08-11-10-07-53-280,1754924873,3541,2.65343E+12,44.86790999,-93.63086143
3542,2025-08-11-10-07-53-788,1754924874,3542,2.65394E+12,44.86791384,-93.63085563
3543,2025-08-11-10-07-54-293,1754924874,3543,2.65444E+12,44.86791846,-93.63085132
3544,2025-08-11-10-07-54-800,1754924875,3544,2.65495E+12,44.86792443,-93.63084834
3545,2025-08-11-10-07-55-308,1754924875,3545,2.65546E+12,44.86793112,-93.63084723
3546,2025-08-11-10-07-55-812,1754924876,3546,2.65596E+12,44.86793779,-93.63084814
3547,2025-08-11-10-07-56-321,1754924876,3547,2.65647E+12,44.86794412,-93.63085186
3548,2025-08-11-10-07-56-826,1754924877,3548,2.65698E+12,44.86794963,-93.63085762
3549,2025-08-11-10-07-57-334,1754924877,3549,2.65748E+12,44.86795392,-93.63086461
3550,2025-08-11-10-07-57-840,1754924878,3550,2.65799E+12,44.86795648,-93.63087259
3551,2025-08-11-10-07-58-347,1754924878,3551,2.6585E+12,44.86795763,-93.63088098
3552,2025-08-11-10-07-58-853,1754924879,3552,2.659E+12,44.86795762,-93.63088842
3553,2025-08-11-10-07-59-360,1754924879,3553,2.65951E+12,44.86795659,-93.63089485
3554,2025-08-11-10-07-59-867,1754924880,3554,2.66002E+12,44.86795495,-93.63089998
3555,2025-08-11-10-08-00-373,1754924880,3555,2.66052E+12,44.86795255,-93.63090506
3556,2025-08-11-10-08-00-878,1754924881,3556,2.66103E+12,44.86795054,-93.63090915
3557,2025-08-11-10-08-01-388,1754924881,3557,2.66154E+12,44.86794852,-93.63091353
3558,2025-08-11-10-08-01-892,1754924882,3558,2.66204E+12,44.8679468,-93.63091867
3559,2025-08-11-10-08-02-399,1754924882,3559,2.66255E+12,44.86794529,-93.63092416
3560,2025-08-11-10-08-02-905,1754924883,3560,2.66306E+12,44.867944,-93.63093013
3561,2025-08-11-10-08-03-413,1754924883,3561,2.66356E+12,44.8679426,-93.63093661
3562,2025-08-11-10-08-03-918,1754924884,3562,2.66407E+12,44.86794169,-93.63094295
3563,2025-08-11-10-08-04-425,1754924884,3563,2.66458E+12,44.8679413,-93.63094912
3564,2025-08-11-10-08-04-932,1754924885,3564,2.66508E+12,44.86794112,-93.63095411
3565,2025-08-11-10-08-05-438,1754924885,3565,2.66559E+12,44.86794166,-93.63095946
3566,2025-08-11-10-08-05-946,1754924886,3566,2.6661E+12,44.86794128,-93.63096524
3567,2025-08-11-10-08-06-451,1754924886,3567,2.6666E+12,44.86794136,-93.6309697
3568,2025-08-11-10-08-06-958,1754924887,3568,2.66711E+12,44.86794122,-93.63097313
3569,2025-08-11-10-08-07-466,1754924887,3569,2.66762E+12,44.86794148,-93.63097541
3570,2025-08-11-10-08-07-972,1754924888,3570,2.66812E+12,44.86794163,-93.63097749
3571,2025-08-11-10-08-08-478,1754924888,3571,2.66863E+12,44.86794176,-93.63097947
3572,2025-08-11-10-08-08-985,1754924889,3572,2.66914E+12,44.86794183,-93.63098407
